Center_x,Center_y
703.159,224.504
703.274,224.733
703.668,225.189
704.29,225.085
704.313,225.185
704.055,225.507
704.148,226.121
704.45,226.258
704.764,226.564
705.283,227.145
705.483,227.097
705.729,227.384
705.799,227.983
705.994,228.593
706.318,229.016
706.051,228.909
705.583,229.843
705.941,230.285
706.699,229.903
706.617,230.64
706.796,230.949
706.932,231.425
707.526,231.518
707.371,231.733
707.106,232.268
707.166,232.279
707.156,232.364
706.989,232.606
707.6,233.123
707.702,233.018
707.559,233.023
707.474,233.098
707.017,233.298
706.528,233.463
706.506,233.584
706.112,233.875
705.915,234.072
706.597,233.803
706.169,234.148
706.156,233.72
705.72,234.012
706.422,233.81
705.961,234.199
706.536,233.899
706.21,234.322
705.942,233.974
705.929,234.604
706.316,234.622
705.998,234.446
706.238,234.506
706.051,234.514
705.74,234.712
705.927,234.927
705.903,235.159
706.252,235.024
706.071,234.801
705.566,235.334
705.836,235.319
706.113,235.309
705.736,235.265
706.042,235.304
705.568,235.213
705.649,234.996
705.207,235.479
705.359,235.227
705.386,234.866
704.575,235.134
704.771,234.794
704.516,235.029
704.388,234.603
703.639,234.767
703.62,234.858
703.66,234.878
703.354,234.927
702.97,235.05
703.218,234.227
702.072,233.793
700.897,234.516
701.667,234.353
701.338,234.538
700.888,234.835
700.621,235.305
700.726,235.256
700.627,235.327
700.466,235.588
699.795,236.042
699.966,235.724
699.392,236.316
698.989,236.37
699.006,236.526
698.098,236.246
697.786,236.558
697.6,237.01
697.634,236.786
697.192,237.333
696.825,237.432
697.186,237.471
697.049,237.516
696.45,237.706
696.501,237.708
696.539,237.679
696.54,237.552
696.456,237.39
696.385,237.38
696.366,237.203
696.476,237.018
696.178,236.747
695.672,236.708
695.878,236.884
696.108,236.838
695.588,236.219
695.934,235.951
696.121,235.985
696.086,235.525
695.507,234.832
695.816,234.975
696.229,234.869
695.868,234.238
696.54,233.602
696.54,233.144
696.224,232.417
696.144,231.909
695.985,231.744
696.611,231.66
696.607,231.134
696.666,230.507
696.754,229.889
696.935,229.525
697.221,228.804
696.266,227.658
696.495,227.067
696.643,226.425
697.252,226.17
696.973,225.014
697.369,224.77
697.232,224.195
697.104,223.331
696.933,222.564
698.054,222.425
697.898,221.47
698.374,220.976
698.142,219.961
696,214.5
696,214
696,213
696,213
696.62,213.14
696.991,212.82
697.06,213.075
697.257,212.722
697.389,212.784
697,211.5
697,211.5
697,211.5
697,211
697,211.5
697.883,211.883
697.606,211.886
697.408,212.357
697,212.5
697,212.5
698,213
698,213.5
698,213.5
698,215
697.753,215.729
697.873,216.536
698.414,216.641
698.296,217.269
698.834,217.453
699.244,217.548
699.359,218.073
699.546,218.126
699.677,218.352
700.478,219.109
700.151,219.355
699.98,219.733
701.535,220.617
701.07,221.125
701.344,221.54
