Center_x,Center_y
695.5,224.5
695.5,223.5
695.5,224.5
695.5,223.5
695.5,224.5
695.5,223.5
694.5,224.5
693.5,223.5
694.5,224.5
693.5,223.5
694.5,224.5
693.5,223.5
694.5,224.5
693.5,223.5
694.5,224.5
693.5,223.5
694.5,224.5
693.5,223.5
694.5,224.5
693.5,223.5
693.5,224.5
693.5,223.5
693.5,224.5
693.5,223.5
693.5,224.5
693.5,223.5
693.5,224.5
693.5,223.5
693.5,224.5
693.5,223.5
693.5,224.5
693.5,223.5
693.5,224.5
693.5,223.5
693.5,224.5
693.5,223.5
693.5,224.5
693.5,223.5
693.5,224.5
693.5,223.5
692.5,223.5
691.5,223.5
692.5,223.5
691.5,223.5
692.5,223.5
691.5,223.5
692.5,223.5
691.5,223.5
691.5,222.5
691.5,221.5
691.5,222.5
691.5,221.5
691.5,222.5
691.5,221.5
691.5,222.5
691.5,220.5
691.5,220.5
691.5,220.5
691.5,220.5
691.5,220.5
691.5,220.5
691.5,220.5
692.5,220.5
691.5,220.5
692.5,220.5
691.5,220.5
692.5,220.5
691.5,220.5
692.5,220.5
691.5,220.5
692.5,220.5
692.5,220.5
692.5,220.5
692.5,220.5
692.5,220.5
692.5,220.5
692.5,221.5
693.5,222.5
694.5,221.5
693.5,222.5
694.5,221.5
694.5,222.5
694.5,222.5
694.5,222.5
694.5,222.5
695.5,222.5
696.5,222.5
695.5,222.5
696.5,222.5
696.5,222.5
696.5,221.5
696.5,222.5
697.5,221.5
698.5,222.5
697.5,221.5
698.5,222.5
698.5,221.5
698.5,222.5
698.5,221.5
699.5,222.5
700.5,221.5
699.5,222.5
700.5,221.5
700.5,222.5
700.5,222.5
700.5,222.5
701.5,222.5
702.5,222.5
701.5,223.5
702.5,224.5
702.5,223.5
702.5,224.5
702.5,224.5
702.5,224.5
702.5,224.5
703.5,225.5
704.5,226.5
703.5,225.5
704.5,227.5
703.5,227.5
704.5,227.5
703.5,228.5
704.5,227.5
704.5,228.5
704.5,228.5
704.5,228.5
704.5,228.5
704.5,229.5
704.5,230.5
