Center_x,Center_y
677.124,195.219
677.125,195.233
677.125,195.233
677.121,195.225
677.327,195.485
677.336,195.495
677.35,195.535
677.404,196.113
677.404,196.113
677.404,196.113
677.416,196.576
677.415,196.582
677.415,196.584
677.426,196.606
677.427,196.6
677.419,196.587
677.419,196.587
677.419,196.587
677.41,196.598
677.406,196.582
677.383,196.581
677.361,196.56
677.356,196.563
677.394,196.566
677.39,196.468
677.348,196.593
677.342,196.597
677.337,196.686
677.334,196.703
677.305,196.814
677.289,196.823
677.291,196.827
677.282,196.836
677.231,196.733
677.228,197.387
677.239,197.487
677.332,197.493
677.335,197.489
677.339,197.497
677.342,197.47
677.339,197.455
677.322,197.469
677.319,197.487
677.282,198.068
677.288,195.925
677.189,196.036
677.194,196.149
677.193,196.162
677.19,196.117
677.2,195.963
677.164,195.88
677.163,195.893
677.163,195.629
677.162,195.69
677.113,195.648
677.107,195.65
677.052,195.69
677.053,195.698
677.019,195.724
677.025,195.723
677.004,195.648
677.006,195.634
677.019,195.636
676.991,195.63
676.993,195.625
676.979,195.646
676.998,195.581
677.006,195.555
677.047,195.675
677.013,194.035
677.009,193.972
677.002,192.852
677.005,192.792
677.005,192.792
676.996,191.77
676.996,191.77
676.995,191.771
676.996,191.732
676.999,191.022
676.995,189.651
677,189.638
677.002,189.603
677.002,189.603
677.004,189.598
677.004,189.598
677.004,189.601
677.006,189.575
677.006,189.575
677.01,189.636
677.013,189.725
677.022,189.718
677.058,189.706
676.104,189.655
676.113,189.655
676.117,189.637
676.117,189.637
676.117,189.637
676.116,189.536
676.116,189.536
676.114,189.524
676.121,189.837
676.121,189.844
676.121,189.844
676.124,189.862
676.124,189.869
676.124,189.869
676.128,189.894
676.128,189.894
676.128,189.894
676.128,189.89
676.129,189.883
676.129,189.883
676.131,189.864
676.13,189.861
676.135,189.789
676.154,189.8
676.154,189.808
676.193,189.804
676.194,189.812
676.196,189.816
676.164,189.817
676.181,190.044
676.185,190.055
676.189,190.465
676.196,190.478
676.196,190.478
676.167,190.495
676.148,190.479
676.148,190.469
676.151,190.47
676.152,190.456
676.153,190.459
676.142,190.445
676.142,190.445
676.145,190.454
676.147,190.451
676.148,190.475
676.339,190.437
676.334,190.68
676.342,190.694
676.34,190.713
676.33,190.72
676.333,190.72
676.332,190.72
676.345,190.71
676.354,190.731
676.346,190.366
676.346,190.366
676.346,190.366
676.344,190.364
676.338,190.358
676.339,190.359
676.323,190.362
676.323,190.362
676.323,190.362
676.323,190.362
676.323,190.362
676.318,190.363
676.306,190.364
676.312,190.373
676.304,190.375
676.303,190.365
676.308,190.339
676.317,190.322
676.615,189.022
676.616,189.071
676.617,186.056
676.619,185.881
676.619,185.881
676.605,185.151
676.61,185.146
676.61,185.146
676.676,185.15
676.7,184.636
676.657,184.37
676.673,184.178
676.671,184.111
676.701,183.066
676.688,182.136
676.793,182.096
676.776,181.887
676.785,181.538
676.756,181.312
676.751,181.225
706.5,219
706.5,219
706.5,219
706.5,219
707.5,214
707.5,211.5
707.5,210.5
707.4,209.1
707.396,207.803
707.424,206.489
707.287,205.22
707,203
709,203.5
709,203.5
706.5,202
706.5,200.5
706,199.5
705.5,199
705.5,198.5
705.081,198.031
704.5,198
704.5,197
704,196.5
703.5,196
703.407,196.048
702.92,195.764
702,196
701.5,194.5
701.5,194.5
701,194.5
701,195
699.898,194.254
699.58,194.242
699.5,195
699.5,194.5
699.5,193.5
699.5,194
698.954,195.048
699,195
698.5,194.5
699,195
698.5,195
699.5,196
699.593,196.249
699.5,197
700.5,195.5
700.5,196.5
700.5,196.5
700.5,196.5
702,198.5
703,199
703.5,199
704,200.5
704.704,200.318
705,202
706,202
706.5,202
707,202.5
707,203
710.125,202.458
710.701,202.959
711.351,203.466
710,205
710.5,205.5
711,206
714.266,204.94
714.78,205.374
715.18,205.753
713.5,207.5
714,208.5
717.339,206.792
717.847,207.309
718.356,207.746
718.99,208.287
716.5,210.5
717.5,210.5
718.5,211
723.735,209.807
724.456,210.304
725.112,210.733
725.836,211.302
726.376,211.708
726.902,212.113
723,214.5
727.821,212.946
728.478,213.484
725,215.5
725.5,216.5
726,216.5
729.911,215.047
730.859,217.439
731.313,217.961
731.893,218.281
732.335,218.684
730,219.5
732.944,218.665
732.944,218.665
734.699,220.587
732,220.5
735.282,221.112
735.757,221.35
736.23,221.696
736.638,221.854
735,222.5
737.483,222.41
737.857,222.521
738.114,222.621
736,223.5
736.5,223
739.693,222.951
739.933,222.964
740.064,222.965
740.108,222.969
740.279,222.996
740.388,223.038
740.483,223.026
740.649,223.036
740.767,223.04
740.843,223.031
740.837,223.014
740.901,223.016
741.01,223.002
741.121,222.995
741.155,223.047
741.328,223.072
741.361,223.298
741.39,223.46
741.389,223.678
741.485,223.792
741.51,223.998
741.512,224.192
741.521,224.473
741.524,224.91
741.523,225.27
741.542,225.643
741.54,226.019
741.547,226.27
741.537,226.766
741.53,227.105
741.532,227.546
741.553,228.045
741.514,228.392
741.496,228.836
741.445,229.269
741.406,229.715
741.405,229.998
741.406,230.058
741.187,230.433
741.169,230.624
740.925,230.771
740.918,230.809
740.749,230.897
740.571,230.961
740.197,231.2
740.151,231.282
739.771,231.556
739.596,231.639
739.585,231.712
739.491,231.898
738.905,232.195
738.668,232.356
738.277,232.544
737.941,232.631
737.719,232.78
737.695,232.957
737.486,232.976
737.011,232.977
736.818,232.97
736.817,232.976
736.571,233.08
736.462,233.044
736.101,233.019
735.875,233.175
735.697,233.185
735.622,233.198
735.58,233.376
735.44,233.407
734.9,233.436
734.396,233.5
733.811,233.556
733.466,233.625
732.982,233.676
732.618,233.7
732.115,233.733
731.706,233.764
731.274,233.774
731.025,233.781
730.975,233.773
730.56,233.927
730.381,233.971
730.312,233.977
730.157,233.965
729.904,233.967
729.874,233.954
729.67,233.946
729.478,233.948
729.342,233.935
729.304,233.917
729.266,233.87
728.96,233.839
728.879,233.823
728.861,233.828
728.798,233.855
728.785,233.847
728.496,233.877
728.495,233.872
728.276,233.836
728.257,233.69
728.098,233.606
728.008,233.445
728.016,233.426
728.016,233.424
727.958,233.439
727.95,233.424
727.967,233.385
727.977,233.381
727.87,233.28
727.816,233.235
727.784,233.233
727.743,233.247
727.755,233.195
727.678,233.099
727.658,233.088
727.583,233.091
727.593,233.089
727.593,233.089
727.594,233.08
727.591,233.085
727.559,233.099
727.538,233.209
727.542,233.207
727.481,233.299
727.535,233.266
727.542,233.29
727.742,233.272
727.779,233.296
728.151,232.999
728.363,232.924
728.653,232.793
728.835,232.614
728.87,232.623
729.096,232.625
729.3,232.538
729.381,232.569
729.686,232.547
730.016,232.536
730.225,232.562
730.298,232.566
730.457,232.534
730.6,232.502
730.979,232.486
731.182,232.477
731.561,232.477
731.829,232.48
732.06,232.504
732.432,232.537
732.465,232.567
732.96,232.562
733.089,232.697
733.665,232.661
733.904,232.804
734.302,232.806
734.799,232.788
734.832,232.793
735.145,232.792
735.61,232.805
735.936,232.796
736.269,232.801
736.795,232.591
737.138,232.591
737.19,232.551
737.228,232.542
737.66,232.479
737.687,232.478
738.005,232.322
738.177,232.296
738.49,232.137
738.673,232.024
738.681,232.02
738.698,232.008
738.878,231.834
738.908,231.757
738.912,231.725
739.175,231.616
739.286,231.616
739.312,231.575
739.409,231.503
739.661,231.382
739.671,231.299
739.683,231.236
739.744,231.034
739.806,230.912
739.861,230.795
739.883,230.769
739.903,230.764
739.93,230.739
739.96,230.62
740.031,230.526
740.07,230.521
740.35,230.307
740.479,230.135
740.618,230.121
740.656,230.077
740.686,230.019
740.774,229.799
740.837,229.799
741.106,229.636
741.139,229.616
741.187,229.504
741.327,229.47
741.351,229.424
741.42,229.289
741.436,229.279
741.457,229.226
741.468,229.205
741.482,229.198
741.487,229.205
741.49,229.203
741.483,229.202
741.493,229.192
741.515,229.238
741.515,229.242
741.514,229.496
741.587,229.519
741.555,229.515
741.553,229.533
741.544,229.534
741.542,229.611
741.522,229.623
741.418,229.641
741.413,229.72
741.33,229.718
741.304,229.92
741.25,229.932
741.201,229.964
741.123,230.004
741.106,229.996
740.896,229.999
740.742,230.206
740.581,230.217
740.466,230.238
740.33,230.246
740.081,230.277
739.746,230.314
739.737,230.337
739.691,230.353
739.596,230.434
739.424,230.427
739.37,230.395
739.202,230.372
738.945,230.344
738.917,230.281
738.909,230.272
738.797,230.261
738.605,230.171
738.567,230.17
738.38,230.046
738.319,230.013
738.242,229.944
738.187,229.795
738.146,229.72
737.989,229.609
737.943,229.484
737.862,229.409
737.521,229.151
737.454,229.012
737.434,228.959
737.367,228.652
737.288,228.605
737.243,228.62
736.792,228.647
736.777,228.647
736.599,228.637
736.134,228.61
735.726,228.541
735.211,228.521
734.827,228.544
734.683,228.537
734.668,228.543
734.534,228.527
734.307,228.5
733.939,228.503
733.836,228.492
733.693,228.495
733.344,228.487
733.315,228.494
732.968,228.506
732.957,228.51
732.954,228.511
732.946,228.509
732.943,228.513
732.941,228.5
732.905,228.534
732.855,228.536
732.852,228.586
732.852,228.619
732.76,228.836
732.755,228.844
732.725,228.846
732.699,228.881
732.696,228.904
732.696,228.904
732.683,229.051
732.679,229.084
732.678,229.095
732.678,229.15
732.673,229.252
732.676,229.25
732.675,229.332
732.676,229.331
732.675,229.339
732.684,229.347
732.737,229.383
732.741,229.379
732.869,229.397
732.894,229.552
732.902,229.637
732.907,229.675
732.935,229.819
732.943,229.856
733.149,229.94
733.22,230.007
733.319,230.038
733.556,230.189
733.816,230.191
733.925,230.194
733.994,230.26
734.022,230.269
734.16,230.458
734.315,230.557
734.319,230.518
734.358,230.559
734.358,230.565
734.366,230.64
734.375,230.633
734.498,230.656
734.565,230.666
734.719,230.717
734.723,230.757
734.759,230.743
734.759,230.724
734.765,230.742
734.772,230.747
734.781,230.74
734.811,230.729
734.81,230.68
734.81,230.687
734.832,230.714
734.841,230.689
734.857,230.67
734.857,230.67
734.858,230.664
734.86,230.664
734.86,230.658
734.862,230.606
734.942,230.528
734.942,230.523
734.938,230.492
734.941,230.37
734.95,230.265
735.049,230.037
735.111,229.949
735.131,229.891
735.121,229.85
735.124,229.861
735.149,229.878
735.143,229.709
735.146,229.619
735.147,229.576
735.155,229.527
735.12,229.522
735.112,229.477
735.115,229.244
735.115,229.244
735.1,229.121
735.098,228.99
735.095,229.001
735.095,228.971
735.083,228.839
735.082,228.808
735.033,228.771
735.034,228.742
734.996,228.739
734.958,228.636
734.995,228.648
735.01,228.63
734.982,228.638
734.977,228.634
734.977,228.635
734.948,228.638
734.994,228.595
735.003,228.586
734.992,228.635
734.99,228.632
734.988,228.635
734.99,228.617
734.98,228.609
734.998,228.603
735,228.598
735.009,228.578
735.062,228.528
735.073,228.543
735.11,228.456
735.112,228.449
735.118,228.407
735.121,228.392
735.116,228.26
735.12,227.913
735.119,227.761
735.075,227.694
735.035,227.557
735.026,227.174
735.049,227
735.049,226.966
725,225
735.015,226.606
735.096,226.422
735.106,226.157
735.055,225.972
726,223
735.106,225.969
735.141,225.87
735.159,225.84
735.185,225.775
735.316,225.578
735.313,225.352
735.313,225.335
735.373,225.087
735.381,224.946
735.355,224.798
728,218
735.382,224.085
735.393,224.09
735.386,224.009
728.5,218.5
728.5,218.5
735.391,223.965
735.406,223.963
735.403,223.958
729.5,218.5
729.5,218
735.271,224.027
735.286,224.036
735.277,224.036
735.281,224.019
735.226,224.061
735.286,224.063
730.5,219.5
731,219.5
735.277,224.061
735.235,224.106
735.385,224.093
735.44,224.095
735.667,224.157
735.676,224.184
735.716,224.214
735.723,224.316
735.742,224.347
735.729,224.363
733,221.5
733.5,221.5
735.674,224.484
735.655,224.546
735.648,224.704
735.652,224.766
735.639,224.795
735.407,224.839
735.405,224.858
735.391,224.854
735.391,224.861
735.276,224.881
735.261,224.898
735.262,224.902
735.267,224.908
735.258,224.912
735.236,224.909
735.235,224.874
735.22,224.654
735.196,224.613
735.198,224.605
730,221
735.037,224.482
735.038,224.455
734.804,224.354
734.808,224.359
734.78,224.306
734.601,224.222
734.588,224.223
728.5,220.5
734.499,224.28
734.49,224.275
734.446,224.281
727.5,220
734.476,224.238
727.5,220.5
727.5,220.5
734.682,224.177
734.681,224.176
734.641,224.152
727.5,219
727.5,219.5
734.897,223.611
727.5,219.5
727.5,219.5
727.5,219
735.041,223.655
735.041,223.655
735.042,223.659
735.032,223.685
735.153,223.686
735.194,223.681
735.194,223.673
735.174,223.695
727.5,220.5
727.5,220.5
727.5,220.5
735.026,223.915
734.776,223.914
734.773,223.903
726.5,220.5
734.622,224.186
734.575,224.188
734.619,224.181
734.602,224.162
734.6,224.192
734.599,224.211
734.567,224.172
734.567,224.396
734.566,224.404
734.564,224.442
734.554,224.481
734.564,224.583
734.566,224.591
734.565,224.593
734.566,224.601
734.564,224.6
734.554,224.61
734.515,224.611
734.51,224.632
734.51,224.635
734.462,224.636
734.459,224.654
734.459,224.671
734.41,224.716
734.255,224.73
734.08,224.806
734.08,224.766
733.88,224.78
733.812,224.762
733.669,224.751
733.665,224.762
733.663,224.764
733.572,224.741
733.572,224.744
733.573,224.741
733.567,224.721
733.567,224.711
733.564,224.701
733.565,224.7
733.564,224.683
733.556,224.676
733.559,224.633
733.559,224.399
733.561,224.311
733.558,224.293
717.5,222.5
733.565,224.26
733.563,224.223
733.56,224.098
733.553,223.728
718,221
733.547,223.692
718,220
718,220
733.55,223.556
733.55,223.556
718,219
718,218
733.549,223.372
733.544,223.213
733.543,223.21
733.547,223.202
733.547,223.202
733.407,223.171
733.479,223.117
733.46,223.119
733.444,223.029
717.5,215
733.447,223.009
733.273,222.963
733.181,222.68
716.5,214.5
733.18,222.487
733.179,222.487
733.172,222.312
733.115,222.276
715.5,212.5
715.5,212.5
733.115,222.247
733.1,222.304
714,213
713.5,212.5
732.889,222.502
732.87,222.514
732.87,222.531
732.87,222.526
711.5,212
732.628,222.593
732.42,222.594
709.5,213.5
709.5,213.5
732.314,222.622
732.308,222.637
731.738,222.975
707,214
706.5,213.5
731.051,222.854
730.957,222.783
705.5,213.5
705.5,213
730.663,222.558
730.663,222.448
730.556,222.422
704.5,212.5
705,212.5
730.469,222.358
730.464,222.25
705,211.5
705.5,211
730.43,222.087
730.431,222.04
730.43,222.007
705.5,209
706,209.5
730.424,221.969
730.753,221.826
706.5,208.5
730.655,221.293
730.654,221.221
707,207.5
707,207
730.649,221.122
730.634,221.087
707,206.5
730.628,221.05
730.626,221.039
707,205.5
707,204.5
730.623,220.789
707,204.5
707,203.5
730.657,220.279
730.668,220.271
708,203.5
708,203.5
730.658,220.273
708.5,203.5
708.5,204
730.679,220.276
730.7,220.405
710,204.5
710.5,205
730.7,220.453
730.829,220.469
712.5,206.5
713.5,206.5
731.13,220.652
731.35,220.73
731.597,220.817
715.5,207.5
731.788,220.934
732.241,220.968
718.5,208.5
717.5,208
732.864,221.027
733.054,220.999
733.348,221.077
733.752,221.011
733.764,221.003
723.5,209.5
724.5,209
734.48,221.309
734.734,221.494
734.752,221.548
735.361,221.594
735.424,221.598
728.5,210.5
735.644,221.651
735.983,221.787
730.5,211
736.089,221.867
736.303,221.855
732,212
736.516,221.956
733,212
733,212
736.645,221.979
734,212
734.5,212
736.805,222.044
736.818,222.021
736.82,222.008
736.832,221.993
736.833,221.996
736.871,222.034
736.954,222.045
736.958,222.191
736.958,222.249
736.958,222.259
736.963,222.259
736.961,222.26
737,214
736.89,222.266
736.891,222.246
736.886,222.24
736.883,222.29
736.886,222.288
736.885,222.3
737.5,215
736.875,222.358
736.872,222.375
737.5,215
736.866,222.383
736.867,222.413
736.5,216
736.853,222.848
736.713,222.93
736.5,217.5
736.698,222.961
736.579,223.113
735.5,217.5
736.508,223.12
736.255,223.29
736.214,223.311
735.943,223.568
735.865,223.672
735.864,223.771
735.634,224.144
735.353,224.27
735.326,224.572
734.818,224.789
734.764,225.17
734.72,225.272
734.463,225.425
734.278,225.547
734.015,225.693
733.727,225.901
733.41,226.451
733.361,226.681
733.105,226.899
732.735,227.119
732.624,227.478
732.271,227.813
732.213,227.915
731.915,228.169
731.69,228.589
731.405,228.681
730.678,228.869
730.426,228.934
730.254,229.018
730.122,229.027
729.825,229.014
729.56,229.037
729.278,229.043
728.939,229.053
728.908,229.082
728.464,229.073
727.987,229.065
727.678,229.092
727.562,229.084
727.282,229.098
727.221,229.078
727.057,229.12
726.816,229.136
726.522,229.125
726.184,229.188
725.915,229.22
725.573,229.221
725.263,229.232
725.234,229.24
725.233,229.257
725.233,229.279
725.233,229.279
725.233,229.283
725.233,229.283
725.234,229.279
725.233,229.283
725.237,229.265
725.237,229.235
725.237,229.231
725.246,229.156
725.246,229.074
725.237,229.073
725.248,228.965
725.248,228.961
725.252,228.861
725.425,228.704
725.492,228.679
725.486,228.67
725.49,228.667
725.504,228.627
725.503,228.63
725.504,228.615
725.5,228.612
725.5,228.579
725.496,228.578
725.5,228.54
725.5,228.537
725.364,228.587
725.364,228.581
725.361,228.581
725.361,228.538
725.361,228.546
725.357,228.53
725.297,228.536
725.29,228.534
725.286,228.536
725.282,228.532
725.276,228.523
725.261,228.523
725.181,228.452
725.124,228.432
725.13,228.423
725.127,228.421
725.123,228.312
725.096,228.27
725.095,228.248
725.096,228.205
725.096,228.204
725.093,228.198
725.089,228.197
725.091,228.189
725.092,228.185
725.074,228.011
725.02,227.864
725.039,227.668
725.135,227.573
725.287,227.332
725.289,227.28
725.483,227.056
725.87,226.648
726.103,226.564
726.109,226.543
726.394,226.3
726.473,226.29
726.486,226.259
697.5,215.5
698,215
727.011,226.199
727.276,226.09
727.467,226.053
701.5,213.5
702.5,212.5
703.5,212.5
728.151,225.313
728.372,225.074
728.758,224.93
708,210.5
709,210.5
729.081,224.85
729.547,224.816
730.391,224.816
730.621,224.75
731.488,224.749
714.5,209
716,210
731.828,224.749
732.48,224.775
733.088,224.771
733.199,224.791
733.414,224.788
721.5,209.5
733.598,224.876
723,210
733.614,224.946
733.96,224.976
733.967,224.979
734.289,224.979
734.306,224.992
725.5,208.5
725.5,208.5
725.5,208.5
726,208.5
734.326,224.95
734.326,224.95
725.5,209
725.5,208.5
726,208.5
734.345,224.979
734.346,225.031
725.5,209.5
725,208.5
724.5,209.5
734.08,225.135
734.072,225.147
724,210
724,209.5
723.5,209.5
723,210
733.976,225.11
733.77,225.091
733.475,225.224
733.297,225.223
719.5,210
718,211
732.561,225.647
732.343,225.922
732.035,225.962
731.798,226.011
713,211.5
711.5,212.5
731.027,226.6
730.76,226.608
730.441,226.669
730.065,226.829
705.5,215.5
704.5,215.5
703.5,216.5
729.207,227.064
728.904,227.323
728.671,227.389
699.5,217.5
698.5,217.5
698,218
728.118,227.504
727.954,227.531
727.767,227.528
727.738,227.688
727.656,227.719
727.445,227.919
727.236,228.048
727.235,228.045
727.101,228.232
727.014,228.232
726.996,228.244
726.994,228.26
727.083,228.258
727.08,228.259
727.086,228.466
727.109,228.474
727.116,228.504
727.121,228.509
727.121,228.509
727.136,228.534
727.167,228.502
727.208,228.503
727.346,228.5
727.752,228.515
727.765,228.507
727.802,228.507
727.857,228.507
728.087,228.505
728.126,228.509
728.164,228.528
728.168,228.509
728.521,228.504
728.525,228.5
728.634,228.485
728.669,228.398
728.69,228.393
728.892,228.378
728.913,228.365
729.286,228.365
729.293,228.318
729.482,228.302
708,220
729.665,228.046
729.69,228.021
729.894,228.052
730.284,227.867
712,218
730.558,227.859
730.69,227.74
714.5,216.5
715.5,216
730.876,227.507
730.952,227.497
717.5,215
730.963,227.075
731.011,227.036
720.5,214
721,213.5
731.275,226.896
731.304,226.807
723.5,212.5
724.5,212
731.519,226.78
726,212
728.5,211.5
727.5,211
731.856,226.66
731.865,226.654
729.5,210
732,209.5
732.25,226.737
732,210
733,209
733.5,210
732.547,226.729
735.5,210
736,209
732.818,226.76
738,210
739,209
739,210
733.415,226.942
741,210
742,210
733.612,226.977
733.627,226.965
733.628,226.945
744,210
733.684,226.938
733.696,226.94
733.696,226.94
746,211
747,211
733.731,227.032
733.737,227.134
733.739,227.143
748,211
748,211.5
733.744,227.155
733.75,227.194
733.75,227.183
733.747,227.204
733.758,227.199
750,211.5
750,211.5
733.787,227.16
733.796,227.159
733.796,227.159
751,212
733.79,227.142
751,212
733.801,227.146
733.801,227.141
733.802,227.155
733.793,227.136
751,211
751,211
733.823,227.149
733.819,227.124
750,210
750,209
733.758,226.793
733.62,226.771
733.589,226.613
748.5,208
733.535,226.572
733.336,226.598
747.5,208
747,208
746.5,208
733.259,226.733
733.206,226.749
745.5,209
733.158,226.861
744.5,208.5
733.128,226.826
733.015,226.839
732.939,226.88
732.876,226.912
742.5,211
742.5,211
732.884,227.044
732.81,227.061
732.804,227.07
741.5,213
732.652,227.257
732.648,227.304
732.654,227.306
732.667,227.347
732.668,227.356
732.669,227.387
732.669,227.41
732.671,227.414
732.671,227.439
732.673,227.439
732.684,227.434
732.684,227.401
743,214
743.5,213
743.5,213
733.028,227.113
733.168,226.914
733.187,226.821
744,211.5
744,211
744.5,211
733.33,226.806
733.4,226.776
744.5,209.5
745.5,209.5
745,208.5
733.505,226.394
733.57,226.019
745,208
745,207
745,206
733.409,225.48
733.409,225.416
745,204
744,203.5
744,203
744,203
744,203
743,201.5
743,200.5
742,199.5
742,199.5
742,199.5
741,199
740.5,197.5
739.5,198.5
739,199
738.526,198.22
738,198.5
738,198
737.5,198
737,198
737,199
736.891,199.27
736,198.5
736,199
736,199
735.5,199.5
735.299,200.027
735.5,200
735,199.5
735,199.5
735,200.5
735,200.5
735.047,200.876
734.991,200.966
734.988,200.978
735.5,200.5
736,201
736,200.5
736,200.5
736.136,200.453
736.409,200.526
736.867,200.572
737,201.5
737.5,201
738,201
738,202.5
737.683,201.046
737.683,201.046
739.5,202.5
739.5,202
740,201.5
740.5,203.5
740.703,203.854
741.1,204.101
742,203.5
742,204
742.5,203.5
743,204
743.331,204.856
743.831,204.814
744.5,204.5
745,204.5
745.5,203.5
746.5,203.5
744.976,204.69
746.993,202.93
747.5,202.5
748.5,200.5
748.5,201
748.204,201.017
748.458,200.659
750,199.5
750.5,199.5
750.5,198.5
751.5,198.5
749.593,199.502
749.593,199.502
751.5,197.5
751.5,196.5
751,196
750.5,196.5
748.044,197.216
749.5,195.5
749,195
748.5,194.5
746.585,196.182
745.908,195.703
745.74,195.209
745.386,194.662
744.5,192.5
744.468,193.61
743,192
742.874,192.656
741,190.5
740.5,190.5
739.5,189.5
739,189.5
738,190
740.214,191.08
737.5,188.5
737,188
738.5,188
736,188.5
739.526,191.649
739.407,192.139
735,188.5
735,188.5
735,188
734,188
734,188.5
739.005,192.155
734,188
734,188.5
734,188
733,187.5
739.048,192.185
739.052,192.185
734,187.5
734,187
734,187
734,187
735,187
735,185.5
735.5,185.5
736,185
741.83,192.011
742.3,191.884
738.5,185
738.5,184.5
739,184.5
740,185.5
743.513,192.139
741.5,184.5
742.5,184.5
743,185
746.074,192.984
746.325,192.978
745.5,186
745.5,185.5
746.5,186.5
747.814,193.016
748.206,193.296
749.5,187.5
749.5,187.5
750.5,188
750.057,192.644
750.449,192.672
752.5,189
752.5,188.5
753.5,190.5
751.523,193.748
751.605,193.862
751.746,194.194
752.051,194.295
752.171,194.736
752.267,195.272
752.346,195.652
752.355,195.701
752.356,195.932
752.357,195.921
752.609,196.232
752.641,196.312
752.64,196.505
752.685,196.574
752.686,196.624
752.771,196.88
752.932,197.104
752.934,197.171
753.087,197.716
753.108,198.086
753.124,198.222
753.191,198.283
753.2,198.56
753.21,198.571
753.242,198.879
753.258,198.943
753.266,199.041
753.406,199.294
753.477,199.661
753.509,199.877
753.528,200.354
753.531,200.959
753.55,201.03
753.554,201.551
753.57,201.772
753.591,202.131
753.588,202.566
753.631,203.009
753.634,203.024
753.63,203.048
753.581,203.054
753.581,203.415
753.582,203.571
753.577,203.581
753.55,203.925
753.539,204.16
753.549,204.776
753.562,204.853
753.568,204.846
753.501,204.971
753.373,205.187
753.387,205.192
753.363,205.429
753.218,205.73
753.218,206.113
753.165,206.517
753.164,206.565
753.168,206.638
753.205,206.688
753.204,206.859
753.197,206.959
753.196,206.979
753.155,207.022
753.155,207.085
753.157,207.23
753.152,207.342
753.151,207.313
753.153,207.323
753.153,207.318
753.054,207.581
753.068,207.712
753.081,207.646
753.085,207.74
753.086,207.74
752.865,207.654
752.826,207.826
752.808,207.858
752.811,207.899
752.801,207.937
752.814,207.937
752.803,207.936
752.788,207.961
752.788,207.958
752.784,207.979
752.754,208.235
752.754,208.233
752.752,208.236
752.749,208.427
752.749,208.441
752.749,208.441
752.749,208.442
752.749,208.442
752.754,208.428
752.753,208.413
752.753,208.412
752.761,208.387
752.76,208.385
752.763,208.421
752.763,208.427
752.763,208.427
752.767,208.434
752.742,208.441
752.731,208.457
752.732,208.467
752.739,208.469
752.741,208.466
752.741,208.458
752.741,208.458
752.735,208.452
752.799,208.34
752.798,208.302
752.792,208.253
752.779,208.242
752.816,208.336
752.812,208.342
752.808,208.34
752.809,208.335
752.809,208.276
752.823,208.298
752.826,208.246
752.827,208.218
752.828,208.058
752.873,208.091
752.88,208.048
752.866,208.052
752.887,207.985
752.873,207.932
752.869,207.891
752.863,207.887
752.87,207.799
752.869,207.806
752.869,207.816
752.862,207.793
752.912,207.612
752.911,207.587
752.9,207.588
752.903,207.57
752.898,207.58
752.906,207.391
752.905,207.392
752.903,207.348
752.903,207.306
752.895,207.323
752.903,207.288
752.91,207.163
752.949,207.148
752.949,207.14
752.949,207.143
752.952,207.156
752.94,207.134
752.947,207.141
752.947,207.136
752.95,207.191
752.945,207.193
752.948,207.205
752.952,207.217
752.962,207.219
752.96,207.229
752.971,207.216
752.971,207.248
752.978,207.231
752.978,207.249
752.98,207.263
752.977,207.28
752.996,207.319
752.99,207.225
752.991,207.251
753.022,207.275
753.024,207.297
753.042,207.3
753.136,207.448
753.135,207.445
753.127,207.447
753.13,207.453
753.145,207.572
753.151,207.598
753.154,207.627
753.319,207.585
753.355,207.596
753.359,207.6
753.399,207.59
753.456,207.59
753.459,207.583
753.461,207.576
753.462,207.633
753.501,207.621
753.533,207.637
753.571,207.63
753.581,207.614
753.686,207.613
753.694,207.588
753.71,207.62
753.728,207.716
753.727,207.708
753.735,207.728
753.732,207.73
753.741,207.759
753.816,207.851
753.816,207.851
753.823,207.873
753.829,207.925
753.826,207.895
753.837,207.938
753.838,207.945
753.857,207.966
753.86,207.967
753.86,207.995
753.86,207.994
753.864,208.014
753.902,208.021
753.913,208.02
753.907,208.025
753.929,208.03
753.928,208.018
753.941,208.015
753.947,208.008
753.948,208.041
753.96,208.108
753.972,208.093
753.964,208.085
753.964,208.084
753.964,208.084
753.954,208.089
753.963,208.092
753.976,208.084
753.953,208.085
753.958,208.088
753.863,208.095
753.858,208.088
753.753,207.744
753.726,207.749
753.735,207.74
753.709,207.722
753.712,207.722
753.594,207.741
753.588,207.726
753.574,207.724
753.545,207.742
753.532,207.742
753.533,207.737
753.533,207.737
753.526,207.78
753.526,207.775
753.501,207.83
753.501,207.83
753.502,207.834
753.464,207.908
753.464,207.91
753.455,207.926
753.455,207.927
753.455,208.011
753.443,208.013
753.444,208.011
753.441,208.022
753.443,208.022
753.442,208.023
753.455,208.02
753.429,207.989
753.393,207.975
753.375,208.234
753.371,208.294
753.342,208.358
753.313,208.398
753.313,208.42
753.315,208.402
753.321,208.447
753.321,208.463
753.32,208.463
753.319,208.503
753.317,208.637
753.306,208.723
753.301,208.73
753.292,208.758
753.292,208.784
753.291,208.821
753.28,208.905
753.28,208.912
753.281,208.947
753.275,208.986
753.276,208.986
753.284,208.999
753.278,209.006
753.285,209.01
753.29,209.055
753.291,209.061
753.294,209.068
753.294,209.065
753.294,209.065
753.296,209.065
753.294,209.088
753.294,209.086
753.296,209.082
753.296,209.082
753.36,209.118
753.381,209.075
753.382,209.065
