Center_x,Center_y
694.656,231.552
684,230.4
705.024,231.552
698.4,232.8
696,232
694.656,231.552
698.4,232.8
698.4,232.8
699.84,233.28
699.816,233.515
699.84,233.28
699.934,233.708
699.949,234.071
699.784,234.427
699.664,234.974
699.603,235.496
699.84,236.16
699.831,236.735
699.645,237.386
699.543,238.01
699.407,238.614
699.263,239.239
699.212,239.751
699.07,240.444
698.901,241.007
698.781,241.458
698.676,241.906
698.456,242.391
698.455,242.87
702,244
698.4,244.8
698.264,245.234
697.915,245.678
697.732,246.145
697.426,246.634
697.264,247.14
691.2,247.2
708,248
707.783,248.37
707.64,248.646
707.455,248.98
708,250
707.794,250.278
707.783,250.477
707.732,250.717
684,250
683.958,250.05
684,250
684.005,250
684.056,250.159
696,252
696,252
696,252
696.014,252.002
696,252
696,252
696.007,252.001
696.223,251.995
666,246
666,246
666,246
666,246
698.4,252
698.4,252
698.487,251.989
698.55,251.95
684,249.6
684.39,249.427
684.779,249.418
705.6,252
691.2,250.56
696,250
699.84,250.56
700.106,250.516
700.117,250.478
700.149,250.353
700.298,250.294
700.305,250.293
699.84,250.56
699.84,250.56
708.48,250.56
699.84,250.56
708.48,250.56
699.84,250.56
672,244
714,248
714,248
714,248
714.02,248.005
714,248
713.999,248.001
714.001,247.998
708,248
696,248
714,248
713.998,248.006
708,248
705.6,249.6
696,248
696,248
714,248
672,244
671.987,244.156
672.016,244.201
672.091,244.396
702,250
701.996,250.01
701.996,250.012
701.999,250.012
701.992,250.037
708,250
702,250
701.983,250.006
701.979,250.007
698.4,249.6
698.398,249.568
672,244
672,244
672,244
696,248
696,248
690,248
705.6,249.6
696,248
696,248
702,248
708,248
702,248
701.974,247.668
705.6,247.2
705.543,247.072
705.425,247.025
705.398,246.916
705.196,246.929
715.392,241.92
705.024,245.376
704.977,245.326
704.825,245.337
714,246
705.024,245.376
704.979,245.371
705.024,245.376
704.849,245.3
699.84,244.8
699.524,244.599
699.1,244.397
694.656,245.376
694.554,245.302
694.236,244.984
690,242
696,242
696,242
695.905,241.394
691.2,240
691.038,239.296
690,238
689.911,236.973
684,236
683.973,234.995
683.817,233.992
708,234
690,232
696,232
690,230
690,228
690.201,226.755
706.5,219
684,224
702,224
702.049,222.51
707.5,214
707.5,211.5
707.5,210.5
712.282,211.507
705.888,210.816
697.248,210.816
697.099,209.559
707,203
709,203.5
716.256,196.992
706.5,202
706.5,200.5
706,199.5
705.5,199
705.5,198.5
688.302,196.536
704.5,198
704.5,197
704,196.5
703.5,196
712.08,201.6
716.256,200.448
702,196
701.5,194.5
701.5,194.5
701,194.5
701,195
689.472,196.992
698.112,200.448
699.5,195
699.5,194.5
699.5,193.5
699.5,194
711.245,199.066
699,195
698.5,194.5
699,195
698.5,195
699.5,196
687.6,201.6
699.5,197
700.5,195.5
700.5,196.5
709.171,203.213
709.171,203.213
702,198.5
703,199
703.5,199
704,200.5
724.797,200.744
705,202
706,202
706.5,202
707,202.5
707,203
715.938,207.716
716.67,208.34
717.013,208.834
710,205
710.5,205.5
711,206
710.5,205.5
724.032,207.36
724.454,207.878
713.5,207.5
714,208.5
713.318,211.507
715.392,214.272
713.318,215.654
702.95,211.507
716.5,210.5
717.5,210.5
718.5,211
733.812,216.108
734.602,216.648
735.197,216.892
735.907,217.425
736.557,217.847
737.383,218.294
723,214.5
734.087,218.248
734.87,218.715
725,215.5
725.5,216.5
726,216.5
716.256,217.728
724.896,221.184
725.341,221.723
725.939,222.238
733.536,224.64
730,219.5
733.808,218.375
733.536,224.64
733.536,224.64
732,220.5
722.041,216.037
722.492,216.301
722.915,216.579
723.428,216.846
735,222.5
724.896,224.64
743.4,228
750.816,224.64
736,223.5
736.5,223
737.029,223.088
737.286,223.09
731.808,228.096
732.022,228.081
732.235,228.072
732.457,228.056
732.7,228.036
740.448,228.096
740.677,228.082
740.933,228.07
723.168,231.552
723.168,231.552
723.168,231.552
723.168,231.552
723.211,231.713
723.386,231.896
723.45,232.115
723.652,232.38
723.667,232.637
723.723,232.89
723.818,233.131
723.168,235.008
723.168,235.008
717.84,236.16
717.806,236.612
717.821,237.107
717.703,237.632
723.168,238.464
723.168,238.464
723.168,238.464
723.2,238.986
723.189,239.52
723.055,239.973
723.059,240.417
723.168,241.92
722.97,242.393
722.899,242.931
722.826,243.317
740.448,241.92
732.24,241.92
731.879,242.285
731.653,242.535
731.241,242.783
730.82,242.888
731.808,241.92
731.352,242.193
730.925,242.437
730.322,242.793
729.963,243.043
729.385,243.376
728.826,243.801
728.303,244.234
727.56,244.464
726.831,244.669
714.528,248.832
725.04,247.68
725.04,247.68
714.528,248.832
713.984,248.853
713.503,248.868
712.98,248.944
712.473,248.936
711.952,248.982
711.512,249.124
710.937,249.163
718.5,250
717.953,250.174
717.339,250.25
716.713,250.364
715.949,250.467
715.356,250.554
714.877,250.717
714.217,250.832
713.941,250.895
710.64,250.56
710.64,250.56
710.64,250.56
710.14,250.624
705.888,252.288
708.5,252
708.5,252
708.5,252
708.5,252
708.206,252.005
708.131,251.973
707.904,251.961
707.859,251.919
707.83,251.903
707.805,251.845
707.713,251.772
707.494,251.749
703.44,250.56
703.44,250.56
703.44,250.56
703.44,250.56
703.44,250.56
703.438,250.559
700.2,252
700.212,251.9
700.073,251.852
700.054,251.807
706.2,249.6
706.193,249.547
706.06,249.544
706.027,249.381
706.01,249.241
698.5,250
698.5,250
703.5,250
703.502,250.007
703.523,250.009
703.524,249.971
703.505,249.908
703.496,249.829
703.437,249.839
703.437,249.839
703.383,249.828
703.379,249.826
703.382,249.819
703.386,249.816
703.321,249.884
703.5,250
703.566,250.1
703.579,250.101
703.587,250.101
703.69,250.113
703.782,250.144
703.5,250
703.694,249.848
703.889,249.791
696.24,250.56
696.292,250.57
696.42,250.575
696.24,250.56
696.261,250.576
696.308,250.576
705.888,248.832
705.888,248.832
705.945,248.799
706.195,248.794
706.397,248.72
706.705,248.74
706.801,248.739
707.104,248.731
707.192,248.716
707.463,248.715
707.951,248.716
708.189,248.727
703.44,250.56
703.788,250.564
704.317,250.559
708.5,250
708.915,249.971
714.528,248.832
714.528,248.832
714.528,248.832
715.169,248.844
715.667,248.792
716.027,248.789
716.369,248.686
716.634,248.69
716.969,248.651
716.996,248.633
717.341,248.564
717.529,248.523
718.007,248.298
718.278,248.289
714.528,248.832
714.66,248.809
715.152,248.76
723.5,248
724.106,247.768
714.528,248.832
714.602,248.772
710.64,247.68
710.64,247.68
710.947,247.525
711.04,247.408
728.5,246
714.528,245.376
714.575,245.258
714.786,244.908
714.98,244.812
714.986,244.524
715.204,244.347
715.247,244.069
723.168,241.92
723.168,241.92
723.356,241.738
723.657,241.479
731.808,238.464
757.728,238.464
758.036,238.417
758.299,238.234
717.84,241.92
717.854,241.737
718.019,241.659
718.284,241.547
733.5,240
733.654,239.863
733.897,239.853
734.19,239.66
734.423,239.592
723.168,238.464
723.168,238.464
723.168,238.464
723.168,238.464
723.327,238.465
723.501,238.46
723.508,238.455
723.477,238.457
723.549,238.608
723.568,238.612
723.553,238.859
723.568,238.948
723.572,238.948
723.608,239.145
723.605,239.154
723.593,239.213
723.569,239.244
723.403,239.384
717.84,241.92
723.168,241.92
723.168,241.92
723.168,241.92
723.168,241.92
723.168,241.92
723.168,241.92
722.821,241.978
722.574,242.209
722.292,242.279
722.057,242.326
721.82,242.341
721.525,242.37
721.134,242.407
720.905,242.443
720.686,242.48
720.436,242.546
720.242,242.547
719.99,242.535
719.672,242.493
719.303,242.322
728.5,242
728.358,241.842
728.007,241.768
714.528,241.92
714.528,241.92
714.419,241.801
725.04,239.04
724.781,238.862
724.415,238.704
724.023,238.636
723.47,238.585
723.166,238.365
723.168,238.464
722.675,238.244
714.528,238.464
714.075,238.366
713.553,238.094
713.192,238.052
712.576,237.972
712.048,237.955
711.581,237.955
711.097,237.935
710.582,237.913
710.169,237.904
709.571,237.885
709.129,237.871
705.888,238.464
705.436,238.469
688.608,238.464
688.608,238.464
688.182,238.454
687.717,238.467
713.5,238
718.5,238
710.64,236.16
710.64,236.16
710.64,236.16
710.64,236.16
710.286,236.222
710.64,236.16
710.344,236.146
709.959,236.262
697.248,238.464
696.956,238.593
708.5,238
703.5,238
703.359,238.13
703.109,238.237
705.888,235.008
705.691,235.121
705.527,235.288
705.456,235.387
705.328,235.652
705.238,235.655
705.136,235.781
708.5,240
708.476,240.037
708.403,240.307
708.399,240.308
708.404,240.364
708.442,240.375
708.475,240.457
708.523,240.459
697.248,241.92
697.248,241.92
697.248,241.92
697.248,241.92
697.31,242.055
708.5,242
708.5,242
708.714,242.15
708.963,242.176
709.147,242.277
705.888,241.92
714.528,241.92
697.248,241.92
710.64,241.92
710.64,241.92
710.64,241.92
710.64,241.92
710.64,241.92
696.24,244.8
696.436,244.878
696.611,244.885
713.5,244
713.5,244
708.5,244
708.5,244
713.5,244
713.707,244.003
713.918,244.017
714.146,244.002
714.331,243.999
714.569,243.993
714.611,243.89
714.81,243.803
715.117,243.763
715.245,243.609
715.459,243.575
715.545,243.523
714.528,241.92
723.168,241.92
723.168,241.92
723.168,241.92
723.302,241.799
723.278,241.583
718.5,242
705.888,241.92
705.888,241.92
705.991,241.766
706.019,241.558
717.84,239.04
717.84,239.04
717.84,239.04
717.883,238.843
718.5,240
718.535,239.839
718.561,239.64
718.583,239.494
718.597,239.223
718.567,238.938
718.582,238.701
718.611,238.616
713.5,238
718.5,238
718.5,238
718.476,237.779
718.428,237.668
717.84,236.16
717.835,236.111
717.839,235.902
717.794,235.899
714.528,235.008
714.528,235.008
714.527,235.008
714.528,235.008
718.5,236
713.5,236
718.5,236
718.5,236
713.5,236
713.439,235.997
713.438,235.996
713.435,235.997
718.5,236
718.5,236
718.493,235.995
718.49,235.997
718.495,235.997
718.5,236
718.518,235.99
718.523,235.818
718.753,235.772
719.013,235.615
719.197,235.592
705.888,235.008
705.888,235.008
705.888,235.008
705.852,234.803
718.5,234
713.5,234
713.699,233.748
714,233.551
725,225
715.619,227.706
725.76,231.552
736.128,228.096
736.204,227.718
726,223
715.499,227.667
715.688,227.4
715.882,227.025
736.128,224.64
736.209,224.15
736.475,223.836
736.769,223.481
736.128,224.64
705.024,228.096
705.322,227.828
728,218
743.386,215.654
740.448,217.728
723.168,217.728
728.5,218.5
728.5,218.5
741.312,221.184
741.312,221.184
741.312,221.184
729.5,218.5
729.5,218
743.777,215.852
722.65,223.949
722.712,223.967
722.919,224.026
722.988,224.26
722.65,215.654
730.5,219.5
731,219.5
724.899,224.732
724.995,224.849
725.224,224.89
725.309,225.104
725.434,225.237
725.551,225.458
725.61,225.577
725.816,225.683
725.916,225.708
725.909,225.893
733,221.5
733.5,221.5
725.76,224.64
725.7,224.738
725.692,224.947
725.713,225.06
725.591,225.159
725.504,225.254
725.36,225.417
746.496,228.096
746.468,228.13
725.76,227.52
725.76,228.096
743.04,230.4
743.04,230.4
742.981,230.348
742.828,230.331
742.629,230.217
742.464,229.966
742.317,229.797
742.178,229.765
730,221
729.563,220.941
743.386,219.802
743.386,223.949
743.386,223.949
743.241,223.927
743.386,219.802
722.65,223.949
728.5,220.5
735.918,224.633
735.87,224.631
735.581,224.616
727.5,220
744.422,223.949
727.5,220.5
727.5,220.5
736.103,224.495
736.089,224.492
725.76,224.64
727.5,219
727.5,219.5
725.733,214.256
727.5,219.5
727.5,219.5
727.5,219
723.686,223.949
723.679,223.953
723.67,223.991
723.707,224.13
723.748,224.133
723.816,224.152
723.787,224.151
723.577,224.185
727.5,220.5
727.5,220.5
727.5,220.5
725.76,224.64
736.128,224.64
725.76,224.64
726.5,220.5
725.76,224.64
736.128,224.64
736.116,224.644
735.947,224.663
725.76,224.64
736.128,224.64
736.128,224.64
746.496,228.096
715.392,228.096
715.393,228.273
715.293,228.507
715.109,228.636
714.893,228.874
714.866,229.103
714.835,229.328
714,230
713.752,230.261
712.8,230.4
712.602,230.605
712.098,230.83
714,232
714,232
714,232
713.492,232.279
720,232
712.8,232.8
712.8,232.8
712.8,232.8
717.12,233.28
717.12,233.28
712.8,232.8
705.024,231.552
717.12,233.28
705.024,231.552
705.024,231.552
705.024,231.552
705.024,231.552
705.019,231.499
705.024,231.552
705.017,231.532
704.998,231.258
705.034,231.052
708.48,230.4
708.528,230.061
708.55,229.775
717.5,222.5
732.672,224.64
732.672,224.64
732.732,224.269
732.72,223.747
718,221
725.719,224.169
718,220
718,220
736.154,220.858
725.76,224.64
718,219
718,218
725.861,213.969
725.889,213.534
736.128,217.728
736.106,217.463
725.76,221.184
725.523,221.041
725.533,220.863
725.428,220.58
725.254,220.308
717.5,215
713.5,222
722.65,219.802
722.432,219.478
716.5,214.5
732.396,214.044
732.077,213.858
731.891,213.626
731.527,213.465
715.5,212.5
715.5,212.5
732.672,210.816
732.672,210.816
714,213
713.5,212.5
732.133,210.736
731.542,210.771
731.075,210.856
711.36,218.88
711.5,212
710.968,211.488
710.365,211.508
709.5,213.5
709.5,213.5
708.5,220
707.961,220.193
708.5,220
707,214
706.5,213.5
710.236,218.793
717.84,221.76
705.5,213.5
705.5,213
721.994,215.712
721.995,215.433
721.775,215.35
704.5,212.5
705,212.5
690.334,210.586
690.507,210.38
705,211.5
705.5,211
145.567,154.276
145.567,154.276
145.567,154.276
705.5,209
706,209.5
121.306,157.594
135.648,155.52
706.5,208.5
135.648,155.52
135.648,155.527
707,207.5
707,207
135.648,155.521
135.65,155.521
707,206.5
135.652,155.523
135.652,155.522
707,205.5
707,204.5
135.648,155.52
707,204.5
707,203.5
135.648,155.52
135.624,155.52
708,203.5
708,203.5
135.615,155.522
708.5,203.5
708.5,204
101.088,169.344
98.64,172.8
710,204.5
710.5,205
749.952,210.816
741.312,214.272
712.5,206.5
713.5,206.5
715.98,211.136
716.528,211.434
717.189,211.687
715.5,207.5
716.259,214.639
717.082,214.733
718.5,208.5
717.5,208
734.334,211.083
733.536,217.728
735.091,211.507
735.879,211.623
714.355,211.507
723.5,209.5
724.5,209
725.213,208.786
723.686,203.213
723.686,215.654
724.431,215.76
724.961,215.961
728.5,210.5
715.392,210.816
716.041,211.033
730.5,211
741.703,214.503
732.672,217.728
732,212
741.767,217.933
733,212
733,212
733.1,212.031
734,212
734.5,212
733.576,211.998
733.576,211.998
733.576,211.998
733.576,211.998
733.576,211.998
733.576,211.998
733.576,211.998
733.576,211.998
733.576,211.998
733.576,211.998
733.576,211.998
733.576,211.998
737,214
744.422,219.802
744.406,219.825
744.399,219.859
744.403,220.039
